Order #,Date Created,Time Created,Shipped Quantity,Ship                Date,Order Type,SKU,Unit cube F ,Large Lines,Timestamp,Time Bucket,Hour
C01560362580,20260101,143,1,20260111,eCom,926251.0,0.2175,OK,12:01:43 AM,12AM-2AM,0
C01560361634,20260101,143,1,20260111,eCom,24901.0,0.190069444,OK,12:01:43 AM,12AM-2AM,0
C01560361634,20260101,143,1,20260111,eCom,67228.0,0.195277778,OK,12:01:43 AM,12AM-2AM,0
C01560361634,20260101,143,1,20260111,eCom,40739.0,0.22425,OK,12:01:43 AM,12AM-2AM,0
C01560363960,20260101,143,1,20260111,eCom,803146.0,0.360978009,OK,12:01:43 AM,12AM-2AM,0
C01560363960,20260101,143,1,20260111,eCom,66034.0,0.206759259,OK,12:01:43 AM,12AM-2AM,0
C01560363457,20260101,143,1,20260111,eCom,1016633.0,0.130333333,OK,12:01:43 AM,12AM-2AM,0
C01560363457,20260101,143,1,20260111,eCom,605861.0,0.347555556,OK,12:01:43 AM,12AM-2AM,0
C01560363457,20260101,143,1,20260111,eCom,501763.0,0.112777778,OK,12:01:43 AM,12AM-2AM,0
C01560366827,20260101,143,1,20260111,eCom,1166897.0,0.353888889,OK,12:01:43 AM,12AM-2AM,0
C01560363967,20260101,143,1,20260111,eCom,1119467.0,0.167737269,OK,12:01:43 AM,12AM-2AM,0
C01560364455,20260101,143,1,20260111,eCom,6349.0,0.242751736,OK,12:01:43 AM,12AM-2AM,0
C01560364455,20260101,143,1,20260111,eCom,57317.0,0.055859375,OK,12:01:43 AM,12AM-2AM,0
C01560364455,20260101,143,1,20260111,eCom,1089259.0,0.074869792,OK,12:01:43 AM,12AM-2AM,0
C01560368276,20260101,144,1,20260111,eCom,129100.0,0.130972222,OK,12:01:44 AM,12AM-2AM,0
C01560365906,20260101,144,1,20260111,eCom,979089.0,0.279739583,OK,12:01:44 AM,12AM-2AM,0
C01560365912,20260101,144,1,20260111,eCom,148093.0,0.361747685,OK,12:01:44 AM,12AM-2AM,0
P00001027337104,20260101,144,1,20260111,eCom,76288.0,0.314618056,OK,12:01:44 AM,12AM-2AM,0
C01560359675,20260101,144,1,20260111,eCom,917567.0,0.043541667,OK,12:01:44 AM,12AM-2AM,0
C01560359675,20260101,144,1,20260111,eCom,917718.0,0.042850694,OK,12:01:44 AM,12AM-2AM,0
C01560365907,20260101,144,1,20260111,eCom,1062232.0,0.0680625,OK,12:01:44 AM,12AM-2AM,0
C01560365907,20260101,144,1,20260111,eCom,1088445.0,0.034833333,OK,12:01:44 AM,12AM-2AM,0
C01560365907,20260101,144,1,20260111,eCom,1089574.0,0.0671875,OK,12:01:44 AM,12AM-2AM,0
C01560365907,20260101,144,1,20260111,eCom,1095331.0,0.024285301,OK,12:01:44 AM,12AM-2AM,0
C01560367311,20260101,144,1,20260111,eCom,38115.0,0.173375,OK,12:01:44 AM,12AM-2AM,0
C01560363468,20260101,144,1,20260111,eCom,1125980.0,0.033900463,OK,12:01:44 AM,12AM-2AM,0
C01560363468,20260101,144,1,20260111,eCom,1131933.0,0.033900463,OK,12:01:44 AM,12AM-2AM,0
C01560363468,20260101,144,1,20260111,eCom,1131674.0,0.055902778,OK,12:01:44 AM,12AM-2AM,0
C01560364458,20260101,144,1,20260111,eCom,1099508.0,0.154916667,OK,12:01:44 AM,12AM-2AM,0
C01560364458,20260101,144,1,20260111,eCom,67829.0,0.177222222,OK,12:01:44 AM,12AM-2AM,0
C01560363971,20260101,444,1,20260111,eCom,497063.0,0.26734838,OK,12:04:44 AM,12AM-2AM,0
C01560363971,20260101,444,1,20260111,eCom,497042.0,0.26734838,OK,12:04:44 AM,12AM-2AM,0
C01560363972,20260101,444,1,20260111,eCom,128221.0,0.115451389,OK,12:04:44 AM,12AM-2AM,0
C01560364465,20260101,444,1,20260111,eCom,839423.0,0.084,OK,12:04:44 AM,12AM-2AM,0
C01560361646,20260101,444,1,20260111,eCom,387627.0,0.161631944,OK,12:04:44 AM,12AM-2AM,0
C01560364467,20260101,444,1,20260111,eCom,473034.0,0.285956019,OK,12:04:44 AM,12AM-2AM,0
C01560364461,20260101,444,1,20260111,eCom,366742.0,0.229130208,OK,12:04:44 AM,12AM-2AM,0
C01560361651,20260101,444,1,20260111,eCom,1089428.0,0.14803588,OK,12:04:44 AM,12AM-2AM,0
C01560361651,20260101,444,1,20260111,eCom,331958.0,0.289443287,OK,12:04:44 AM,12AM-2AM,0
C01560361651,20260101,444,1,20260111,eCom,858835.0,0.04875,OK,12:04:44 AM,12AM-2AM,0
C01560361651,20260101,444,1,20260111,eCom,28456.0,0.118333333,OK,12:04:44 AM,12AM-2AM,0
C01560361650,20260101,444,1,20260111,eCom,1077653.0,0.077518519,OK,12:04:44 AM,12AM-2AM,0
C01560361650,20260101,444,1,20260111,eCom,144888.0,0.425012153,OK,12:04:44 AM,12AM-2AM,0
C01560361650,20260101,444,1,20260111,eCom,858827.0,0.048148148,OK,12:04:44 AM,12AM-2AM,0
C01560367805,20260101,444,1,20260111,eCom,38119.0,0.238715278,OK,12:04:44 AM,12AM-2AM,0
C01560361134,20260101,444,1,20260111,eCom,126400.0,0.172302083,OK,12:04:44 AM,12AM-2AM,0
C01560361134,20260101,444,1,20260111,eCom,1038009.0,0.268125,OK,12:04:44 AM,12AM-2AM,0
C01560361134,20260101,444,1,20260111,eCom,296025.0,0.059953704,OK,12:04:44 AM,12AM-2AM,0
C01560367815,20260101,444,1,20260111,eCom,351307.0,0.437065972,OK,12:04:44 AM,12AM-2AM,0
C01560364473,20260101,444,1,20260111,eCom,406274.0,0.438722222,OK,12:04:44 AM,12AM-2AM,0
C01560368292,20260101,444,1,20260111,eCom,65381.0,0.193168403,OK,12:04:44 AM,12AM-2AM,0
C01560367322,20260101,444,1,20260111,eCom,198722.0,0.491987847,OK,12:04:44 AM,12AM-2AM,0
C01560366850,20260101,444,1,20260111,eCom,391011.0,0.203671296,OK,12:04:44 AM,12AM-2AM,0
C01560366850,20260101,444,1,20260111,eCom,391031.0,0.264814815,OK,12:04:44 AM,12AM-2AM,0
C01560364468,20260101,444,1,20260111,eCom,56017.0,0.152590278,OK,12:04:44 AM,12AM-2AM,0
C01560361127,20260101,444,1,20260111,eCom,373229.0,0.370505787,OK,12:04:44 AM,12AM-2AM,0
C01560368780,20260101,444,1,20260111,eCom,295730.0,0.238715278,OK,12:04:44 AM,12AM-2AM,0
C01560364952,20260101,444,1,20260111,eCom,761652.0,0.410243056,OK,12:04:44 AM,12AM-2AM,0
C01560366857,20260101,744,1,20260111,eCom,669087.0,0.338722222,OK,12:07:44 AM,12AM-2AM,0
C01558553219,20260101,744,1,20260111,eCom,430322.0,0.257472222,OK,12:07:44 AM,12AM-2AM,0
P00001027337864,20260101,744,1,20260111,eCom,948706.0,0.193125,OK,12:07:44 AM,12AM-2AM,0
C01560363491,20260101,744,1,20260111,eCom,777381.0,0.34125,OK,12:07:44 AM,12AM-2AM,0
C01560361664,20260101,744,1,20260111,eCom,932377.0,0.099284722,OK,12:07:44 AM,12AM-2AM,0
C01560361664,20260101,744,1,20260111,eCom,909196.0,0.027920139,OK,12:07:44 AM,12AM-2AM,0
C01560364478,20260101,744,1,20260111,eCom,515266.0,0.2603125,OK,12:07:44 AM,12AM-2AM,0
C01560368789,20260101,744,1,20260111,eCom,1051758.0,0.167956019,OK,12:07:44 AM,12AM-2AM,0
C01560363986,20260101,744,1,20260111,eCom,44383.0,0.053736111,OK,12:07:44 AM,12AM-2AM,0
C01560367328,20260101,744,1,20260111,eCom,1021292.0,0.279739583,OK,12:07:44 AM,12AM-2AM,0
C01560367328,20260101,744,1,20260111,eCom,907713.0,0.113793981,OK,12:07:44 AM,12AM-2AM,0
C01560368295,20260101,745,1,20260111,eCom,841223.0,0.241527778,OK,12:07:45 AM,12AM-2AM,0
C01560362107,20260101,745,1,20260111,eCom,974486.0,0.362622685,OK,12:07:45 AM,12AM-2AM,0
C01560362107,20260101,745,1,20260111,eCom,623608.0,0.326715278,OK,12:07:45 AM,12AM-2AM,0
C01560362107,20260101,745,1,20260111,eCom,779045.0,0.385222801,OK,12:07:45 AM,12AM-2AM,0
C01560362611,20260101,745,0,20260111,eCom,1056744.0,0.140740741,OK,12:07:45 AM,12AM-2AM,0
C01560362611,20260101,745,1,20260111,eCom,962559.0,0.27474537,OK,12:07:45 AM,12AM-2AM,0
C01560363002,20260101,745,1,20260111,eCom,23212.0,0.300522569,OK,12:07:45 AM,12AM-2AM,0
C01560363002,20260101,745,1,20260111,eCom,1069668.0,0.044386574,OK,12:07:45 AM,12AM-2AM,0
C01560363002,20260101,745,1,20260111,eCom,929885.0,0.118333333,OK,12:07:45 AM,12AM-2AM,0
C01560363002,20260101,745,1,20260111,eCom,28456.0,0.118333333,OK,12:07:45 AM,12AM-2AM,0
C01560361662,20260101,745,1,20260111,eCom,1054696.0,0.180846065,OK,12:07:45 AM,12AM-2AM,0
C01560361662,20260101,745,1,20260111,eCom,1066270.0,0.240243056,OK,12:07:45 AM,12AM-2AM,0
C01560366856,20260101,745,1,20260111,eCom,51931.0,0.021638889,OK,12:07:45 AM,12AM-2AM,0
C01560366856,20260101,745,1,20260111,eCom,847498.0,0.476,OK,12:07:45 AM,12AM-2AM,0
C01560365433,20260101,745,1,20260111,eCom,476605.0,0.358681134,OK,12:07:45 AM,12AM-2AM,0
C01560365433,20260101,745,1,20260111,eCom,930191.0,0.11484375,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,330412.0,0.277604167,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,370222.0,0.177850694,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,370230.0,0.175135417,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,674159.0,0.281875,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,918290.0,0.041625,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,918429.0,0.041625,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,334789.0,0.278828125,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,978671.0,0.249384259,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,932580.0,0.07559375,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,932559.0,0.07559375,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,35778.0,0.1854375,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,406852.0,0.190972222,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,728020.0,0.255052083,OK,12:07:45 AM,12AM-2AM,0
C01560363988,20260101,745,1,20260111,eCom,715330.0,0.255052083,OK,12:07:45 AM,12AM-2AM,0
C01560361145,20260101,745,1,20260111,eCom,840925.0,0.233430556,OK,12:07:45 AM,12AM-2AM,0
C01560362114,20260101,745,1,20260111,eCom,571375.0,0.374045139,OK,12:07:45 AM,12AM-2AM,0
C01560368791,20260101,745,1,20260111,eCom,919089.0,0.020555556,OK,12:07:45 AM,12AM-2AM,0
C01560361140,20260101,745,1,20260111,eCom,346816.0,0.116875,OK,12:07:45 AM,12AM-2AM,0
C01560361140,20260101,745,1,20260111,eCom,863514.0,0.035259259,OK,12:07:45 AM,12AM-2AM,0
C01560363996,20260101,745,1,20260111,eCom,391106.0,0.347604167,OK,12:07:45 AM,12AM-2AM,0
C01560363996,20260101,745,1,20260111,eCom,369078.0,0.203671296,OK,12:07:45 AM,12AM-2AM,0
C01560364486,20260101,745,1,20260111,eCom,496415.0,0.264,OK,12:07:45 AM,12AM-2AM,0
C01560364486,20260101,745,1,20260111,eCom,446110.0,0.334140625,OK,12:07:45 AM,12AM-2AM,0
C01560364967,20260101,745,1,20260111,eCom,295864.0,0.247569444,OK,12:07:45 AM,12AM-2AM,0
C01560364967,20260101,745,1,20260111,eCom,295499.0,0.163556134,OK,12:07:45 AM,12AM-2AM,0
C01560364967,20260101,745,1,20260111,eCom,1100010.0,0.163556134,OK,12:07:45 AM,12AM-2AM,0
C01560362614,20260101,745,1,20260111,eCom,979419.0,0.0,OK,12:07:45 AM,12AM-2AM,0
C01560363998,20260101,745,1,20260111,eCom,138948.0,0.338722222,OK,12:07:45 AM,12AM-2AM,0
C01560368303,20260101,745,0,20260111,eCom,457438.0,0.300168981,OK,12:07:45 AM,12AM-2AM,0
C01560368303,20260101,745,1,20260111,eCom,295019.0,0.271435185,OK,12:07:45 AM,12AM-2AM,0
C01560362613,20260101,1045,1,20260111,eCom,582856.0,0.418447917,OK,12:10:45 AM,12AM-2AM,0
C01560365934,20260101,1045,1,20260111,eCom,846090.0,0.328735532,OK,12:10:45 AM,12AM-2AM,0
C01560362624,20260101,1045,1,20260111,eCom,665775.0,0.354512731,OK,12:10:45 AM,12AM-2AM,0
C01560366875,20260101,1045,1,20260111,eCom,207741.0,0.181203704,OK,12:10:45 AM,12AM-2AM,0
C01558016418,20260101,1045,1,20260111,eCom,890777.0,0.435671296,OK,12:10:45 AM,12AM-2AM,0
C01560364974,20260101,1045,1,20260111,eCom,127510.0,0.053,OK,12:10:45 AM,12AM-2AM,0
C01560363016,20260101,1045,1,20260111,eCom,724784.0,0.43303125,OK,12:10:45 AM,12AM-2AM,0
C01560368803,20260101,1045,1,20260111,eCom,1152483.0,0.322186343,OK,12:10:45 AM,12AM-2AM,0
C01560364491,20260101,1045,1,20260111,eCom,147764.0,0.260719907,OK,12:10:45 AM,12AM-2AM,0
C01560363504,20260101,1045,1,20260111,eCom,1011407.0,0.347821759,OK,12:10:45 AM,12AM-2AM,0
C01558697855,20260101,1045,1,20260111,eCom,956309.0,0.158984375,OK,12:10:45 AM,12AM-2AM,0
C01556691635,20260101,1045,1,20260111,eCom,502320.0,0.109739583,OK,12:10:45 AM,12AM-2AM,0
C01560361156,20260101,1045,1,20260111,eCom,477099.0,0.316458333,OK,12:10:45 AM,12AM-2AM,0
C01556513689,20260101,1045,1,20260111,eCom,1084035.0,0.048654514,OK,12:10:45 AM,12AM-2AM,0
C01560367348,20260101,1045,1,20260111,eCom,1012750.0,0.225689815,OK,12:10:45 AM,12AM-2AM,0
C01560368312,20260101,1045,1,20260111,eCom,983509.0,0.365231481,OK,12:10:45 AM,12AM-2AM,0
C01560368312,20260101,1045,1,20260111,eCom,935512.0,0.126534722,OK,12:10:45 AM,12AM-2AM,0
C01560367345,20260101,1045,1,20260111,eCom,128612.0,0.1800625,OK,12:10:45 AM,12AM-2AM,0
C01560367345,20260101,1045,1,20260111,eCom,127085.0,0.18140625,OK,12:10:45 AM,12AM-2AM,0
C01560366872,20260101,1045,2,20260111,eCom,966193.0,0.057777778,OK,12:10:45 AM,12AM-2AM,0
C01560366872,20260101,1045,1,20260111,eCom,966172.0,0.040104167,OK,12:10:45 AM,12AM-2AM,0
C01560366872,20260101,1045,1,20260111,eCom,974140.0,0.063555556,OK,12:10:45 AM,12AM-2AM,0
C01557168068,20260101,1046,1,20260111,eCom,35350.0,0.421476852,OK,12:10:46 AM,12AM-2AM,0
C01560369276,20260101,1046,1,20260111,eCom,891660.0,0.045833333,OK,12:10:46 AM,12AM-2AM,0
C01560369276,20260101,1046,1,20260111,eCom,878007.0,0.045833333,OK,12:10:46 AM,12AM-2AM,0
C01560369276,20260101,1046,1,20260111,eCom,858101.0,0.12421875,OK,12:10:46 AM,12AM-2AM,0
C01560369276,20260101,1046,1,20260111,eCom,880107.0,0.060486111,OK,12:10:46 AM,12AM-2AM,0
C01560369276,20260101,1046,1,20260111,eCom,881893.0,0.036666667,OK,12:10:46 AM,12AM-2AM,0
C01560366432,20260101,1046,1,20260111,eCom,13428.0,0.049398148,OK,12:10:46 AM,12AM-2AM,0
C01560366432,20260101,1046,1,20260111,eCom,61474.0,0.087083333,OK,12:10:46 AM,12AM-2AM,0
C01560366432,20260101,1046,1,20260111,eCom,1052678.0,0.044722222,OK,12:10:46 AM,12AM-2AM,0
C01560366432,20260101,1046,1,20260111,eCom,857775.0,0.019006944,OK,12:10:46 AM,12AM-2AM,0
C01560366432,20260101,1046,1,20260111,eCom,898309.0,0.024856481,OK,12:10:46 AM,12AM-2AM,0
C01560366432,20260101,1046,1,20260111,eCom,871451.0,0.03328125,OK,12:10:46 AM,12AM-2AM,0
C01560366432,20260101,1046,1,20260111,eCom,870452.0,0.05625,OK,12:10:46 AM,12AM-2AM,0
C01560363019,20260101,1046,1,20260111,eCom,1103188.0,0.075574074,OK,12:10:46 AM,12AM-2AM,0
C01560363019,20260101,1046,1,20260111,eCom,11591.0,0.075574074,OK,12:10:46 AM,12AM-2AM,0
C01560368811,20260101,1346,1,20260111,eCom,907940.0,0.082666667,OK,12:13:46 AM,12AM-2AM,0
C01560368811,20260101,1346,1,20260111,eCom,908102.0,0.082666667,OK,12:13:46 AM,12AM-2AM,0
C01560361684,20260101,1346,1,20260111,eCom,42236.0,0.26875,OK,12:13:46 AM,12AM-2AM,0
C01560363021,20260101,1346,1,20260111,eCom,974140.0,0.063555556,OK,12:13:46 AM,12AM-2AM,0
C01560366439,20260101,1346,1,20260111,eCom,1085361.0,0.159079861,OK,12:13:46 AM,12AM-2AM,0
C01560362636,20260101,1346,1,20260111,eCom,1069254.0,0.206759259,OK,12:13:46 AM,12AM-2AM,0
C01560362636,20260101,1346,1,20260111,eCom,63933.0,0.032824653,OK,12:13:46 AM,12AM-2AM,0
C01560362636,20260101,1346,1,20260111,eCom,71876.0,0.337123264,OK,12:13:46 AM,12AM-2AM,0
C01560362636,20260101,1346,1,20260111,eCom,27687.0,0.230197917,OK,12:13:46 AM,12AM-2AM,0
C01560362636,20260101,1346,1,20260111,eCom,851121.0,0.042777778,OK,12:13:46 AM,12AM-2AM,0
C01560364012,20260101,1346,1,20260111,eCom,1126763.0,0.1065625,OK,12:13:46 AM,12AM-2AM,0
C01560364012,20260101,1346,1,20260111,eCom,1087184.0,0.044171296,OK,12:13:46 AM,12AM-2AM,0
C01560364013,20260101,1346,1,20260111,eCom,125368.0,0.172302083,OK,12:13:46 AM,12AM-2AM,0
C01560364013,20260101,1346,1,20260111,eCom,126400.0,0.172302083,OK,12:13:46 AM,12AM-2AM,0
C01560365949,20260101,1346,1,20260111,eCom,870371.0,0.067581597,OK,12:13:46 AM,12AM-2AM,0
C01560365949,20260101,1346,1,20260111,eCom,877083.0,0.130674769,OK,12:13:46 AM,12AM-2AM,0
C01560365949,20260101,1346,1,20260111,eCom,895907.0,0.202207176,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,754673.0,0.255155093,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,754685.0,0.261203704,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,754665.0,0.179953704,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,754787.0,0.179953704,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,754669.0,0.176493056,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,755076.0,0.255155093,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,755084.0,0.261203704,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,755068.0,0.179953704,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,755070.0,0.176493056,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,755622.0,0.255155093,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,755627.0,0.261203704,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,755612.0,0.179953704,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,755614.0,0.179953704,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,755617.0,0.176493056,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,139191.0,0.255155093,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,139279.0,0.261203704,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,139272.0,0.179953704,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,139190.0,0.179953704,OK,12:13:46 AM,12AM-2AM,0
C01560367356,20260101,1346,1,20260111,eCom,139274.0,0.176493056,OK,12:13:46 AM,12AM-2AM,0
C01560364984,20260101,1346,1,20260111,eCom,145518.0,0.306555556,OK,12:13:46 AM,12AM-2AM,0
C01560362139,20260101,1346,1,20260111,eCom,518340.0,0.2603125,OK,12:13:46 AM,12AM-2AM,0
C01560366884,20260101,1346,1,20260111,eCom,905771.0,0.072414352,OK,12:13:46 AM,12AM-2AM,0
P00001027338116,20260101,1346,1,20260111,eCom,131976.0,0.115625,OK,12:13:46 AM,12AM-2AM,0
C01560361690,20260101,1346,1,20260111,eCom,858271.0,0.062861111,OK,12:13:46 AM,12AM-2AM,0
C01560361690,20260101,1346,1,20260111,eCom,231012.0,0.277604167,OK,12:13:46 AM,12AM-2AM,0
C01560363515,20260101,1346,1,20260111,eCom,1093843.0,0.229772569,OK,12:13:46 AM,12AM-2AM,0
C01560363515,20260101,1346,1,20260111,eCom,1063365.0,0.069,OK,12:13:46 AM,12AM-2AM,0
C01560364506,20260101,1346,1,20260111,eCom,319647.0,0.227065972,OK,12:13:46 AM,12AM-2AM,0
C01560364506,20260101,1346,1,20260111,eCom,308627.0,0.227065972,OK,12:13:46 AM,12AM-2AM,0
C01560364506,20260101,1346,1,20260111,eCom,204497.0,0.225001736,OK,12:13:46 AM,12AM-2AM,0
C01560364506,20260101,1346,1,20260111,eCom,947221.0,0.213888889,OK,12:13:46 AM,12AM-2AM,0
C01560365956,20260101,1346,1,20260111,eCom,37379.0,0.23603125,OK,12:13:46 AM,12AM-2AM,0
C01560362638,20260101,1346,1,20260111,eCom,422633.0,0.21328125,OK,12:13:46 AM,12AM-2AM,0
C01560362638,20260101,1346,1,20260111,eCom,910526.0,0.019571759,OK,12:13:46 AM,12AM-2AM,0
C01560362638,20260101,1346,1,20260111,eCom,28213.0,0.115104167,OK,12:13:46 AM,12AM-2AM,0
C01560362639,20260101,1346,1,20260111,eCom,1005026.0,0.4453125,OK,12:13:46 AM,12AM-2AM,0
C01560369285,20260101,1346,1,20260111,eCom,810276.0,0.3378125,OK,12:13:46 AM,12AM-2AM,0
C01560368813,20260101,1346,1,20260111,eCom,57409.0,0.199060185,OK,12:13:46 AM,12AM-2AM,0
C01560368813,20260101,1346,1,20260111,eCom,295497.0,0.163418403,OK,12:13:46 AM,12AM-2AM,0
C01560369284,20260101,1346,1,20260111,eCom,1085135.0,0.241898148,OK,12:13:46 AM,12AM-2AM,0
C01560369284,20260101,1346,1,20260111,eCom,1112017.0,0.237611111,OK,12:13:46 AM,12AM-2AM,0
C01560369284,20260101,1346,1,20260111,eCom,1095685.0,0.109601852,OK,12:13:46 AM,12AM-2AM,0
C01560363030,20260101,1346,2,20260111,eCom,123910.0,0.081611111,OK,12:13:46 AM,12AM-2AM,0
C01560363030,20260101,1346,2,20260111,eCom,1059823.0,0.085093171,OK,12:13:46 AM,12AM-2AM,0
C01560363030,20260101,1346,2,20260111,eCom,38567.0,0.085093171,OK,12:13:46 AM,12AM-2AM,0
C01560363030,20260101,1346,1,20260111,eCom,132829.0,0.044641204,OK,12:13:46 AM,12AM-2AM,0
C01560363030,20260101,1346,1,20260111,eCom,132824.0,0.07905787,OK,12:13:46 AM,12AM-2AM,0
C01560363030,20260101,1346,1,20260111,eCom,306454.0,0.07905787,OK,12:13:46 AM,12AM-2AM,0
C01560363030,20260101,1346,1,20260111,eCom,306360.0,0.044641204,OK,12:13:46 AM,12AM-2AM,0
C01560363030,20260101,1346,1,20260111,eCom,13280.0,0.044780093,OK,12:13:46 AM,12AM-2AM,0
C01560363030,20260101,1346,1,20260111,eCom,992749.0,0.412722222,OK,12:13:46 AM,12AM-2AM,0
C01560363030,20260101,1346,1,20260111,eCom,1027875.0,0.370023148,OK,12:13:46 AM,12AM-2AM,0
