Order #,Date Created,Time Created,Shipped Quantity,Ship                Date,Order Type,SKU,Unit cube F ,Large Lines,Timestamp,Time Bucket,Hour
C01561818783,20260101,559,1,20260120,eCom,380563.0,0.271435185,OK,12:05:59 AM,12AM-2AM,0
C01561815452,20260101,559,1,20260120,eCom,904951.0,0.021487269,OK,12:05:59 AM,12AM-2AM,0
C01561821731,20260101,559,1,20260120,eCom,391277.0,0.336194444,OK,12:05:59 AM,12AM-2AM,0
C01561816868,20260101,559,1,20260120,eCom,509157.0,0.1515625,OK,12:05:59 AM,12AM-2AM,0
C01561816868,20260101,559,1,20260120,eCom,898098.0,0.110444444,OK,12:05:59 AM,12AM-2AM,0
C01561820233,20260101,559,1,20260120,eCom,907238.0,0.022303241,OK,12:05:59 AM,12AM-2AM,0
C01561820233,20260101,559,1,20260120,eCom,905070.0,0.021944444,OK,12:05:59 AM,12AM-2AM,0
C01561816863,20260101,559,1,20260120,eCom,709970.0,0.328020833,OK,12:05:59 AM,12AM-2AM,0
C01561824662,20260101,559,1,20260121,eCom,315853.0,0.292314815,OK,12:05:59 AM,12AM-2AM,0
C01561821736,20260101,559,1,20260120,eCom,1170807.0,0.2946875,OK,12:05:59 AM,12AM-2AM,0
C01561821736,20260101,559,1,20260120,eCom,1169684.0,0.303543981,OK,12:05:59 AM,12AM-2AM,0
C01561823230,20260101,559,1,20260120,eCom,525254.0,0.184166667,OK,12:05:59 AM,12AM-2AM,0
C01561815454,20260101,559,1,20260120,eCom,814740.0,0.374045139,OK,12:05:59 AM,12AM-2AM,0
C01561816374,20260101,559,1,20260120,eCom,1086593.0,0.203652778,OK,12:05:59 AM,12AM-2AM,0
C01561820732,20260101,559,1,20260120,eCom,701744.0,0.17249537,OK,12:05:59 AM,12AM-2AM,0
C01561820732,20260101,559,1,20260120,eCom,524881.0,0.264050926,OK,12:05:59 AM,12AM-2AM,0
C01561815448,20260101,559,1,20260120,eCom,15205.0,0.052222222,OK,12:05:59 AM,12AM-2AM,0
C01561815448,20260101,559,1,20260120,eCom,380668.0,0.1505625,OK,12:05:59 AM,12AM-2AM,0
C01561815448,20260101,559,1,20260120,eCom,905951.0,0.00962963,OK,12:05:59 AM,12AM-2AM,0
C01561815448,20260101,559,1,20260120,eCom,910257.0,0.0424375,OK,12:05:59 AM,12AM-2AM,0
C01561820735,20260101,559,1,20260120,eCom,525254.0,0.184166667,OK,12:05:59 AM,12AM-2AM,0
C01561820735,20260101,559,1,20260120,eCom,870220.0,0.021635417,OK,12:05:59 AM,12AM-2AM,0
C01561820735,20260101,559,1,20260120,eCom,867169.0,0.021635417,OK,12:05:59 AM,12AM-2AM,0
C01561822229,20260101,559,1,20260120,eCom,403460.0,0.372685185,OK,12:05:59 AM,12AM-2AM,0
C01561822229,20260101,559,1,20260120,eCom,931844.0,0.118333333,OK,12:05:59 AM,12AM-2AM,0
C01561822229,20260101,559,1,20260120,eCom,974809.0,0.118333333,OK,12:05:59 AM,12AM-2AM,0
C01561818262,20260101,559,1,20260120,eCom,166887.0,0.221666667,OK,12:05:59 AM,12AM-2AM,0
C01561820239,20260101,900,1,20260120,eCom,812603.0,0.371267361,OK,12:09:00 AM,12AM-2AM,0
C01561824667,20260101,900,1,20260120,eCom,928562.0,0.054921875,OK,12:09:00 AM,12AM-2AM,0
C01561821244,20260101,900,0,20260121,eCom,5576.0,0.197465278,OK,12:09:00 AM,12AM-2AM,0
C01561821244,20260101,900,1,20260121,eCom,829309.0,0.102748843,OK,12:09:00 AM,12AM-2AM,0
C01561819252,20260101,900,1,20260120,eCom,1095412.0,0.046510417,OK,12:09:00 AM,12AM-2AM,0
C01561819252,20260101,900,1,20260120,eCom,1095533.0,0.0875,OK,12:09:00 AM,12AM-2AM,0
C01561816872,20260101,900,1,20260120,eCom,1051808.0,0.181178241,OK,12:09:00 AM,12AM-2AM,0
C01561821739,20260101,900,1,20260120,eCom,257313.0,0.335,OK,12:09:00 AM,12AM-2AM,0
C01561817360,20260101,900,1,20260120,eCom,348931.0,0.366564236,OK,12:09:00 AM,12AM-2AM,0
C01561817360,20260101,900,1,20260120,eCom,841800.0,0.280578704,OK,12:09:00 AM,12AM-2AM,0
C01561817845,20260101,900,1,20260120,eCom,1165523.0,0.325572917,OK,12:09:00 AM,12AM-2AM,0
C01561823697,20260101,900,1,20260120,eCom,33559.0,0.277604167,OK,12:09:00 AM,12AM-2AM,0
C01561821247,20260101,900,1,20260120,eCom,922826.0,0.168,OK,12:09:00 AM,12AM-2AM,0
C01561821247,20260101,900,1,20260120,eCom,953679.0,0.084212963,OK,12:09:00 AM,12AM-2AM,0
C01561821247,20260101,900,1,20260120,eCom,929091.0,0.045926794,OK,12:09:00 AM,12AM-2AM,0
C01561815904,20260101,900,1,20260120,eCom,913767.0,0.098,OK,12:09:00 AM,12AM-2AM,0
C01561815460,20260101,900,1,20260120,eCom,43001.0,0.171592593,OK,12:09:00 AM,12AM-2AM,0
C01561815460,20260101,900,1,20260120,eCom,65255.0,0.054610532,OK,12:09:00 AM,12AM-2AM,0
C01561815460,20260101,900,1,20260120,eCom,924874.0,0.152881944,OK,12:09:00 AM,12AM-2AM,0
C01561815460,20260101,900,1,20260120,eCom,914463.0,0.031319444,OK,12:09:00 AM,12AM-2AM,0
C01561820240,20260101,900,1,20260120,eCom,1123399.0,0.130030093,OK,12:09:00 AM,12AM-2AM,0
C01561820240,20260101,900,1,20260120,eCom,929972.0,0.039333333,OK,12:09:00 AM,12AM-2AM,0
C01561820240,20260101,900,1,20260120,eCom,502744.0,0.276328125,OK,12:09:00 AM,12AM-2AM,0
C01561817846,20260101,900,1,20260120,eCom,1080313.0,0.212673611,OK,12:09:00 AM,12AM-2AM,0
C01561817846,20260101,900,1,20260120,eCom,1104331.0,0.147875,OK,12:09:00 AM,12AM-2AM,0
C01561823243,20260101,900,1,20260120,eCom,1079134.0,0.277633102,OK,12:09:00 AM,12AM-2AM,0
C01561823243,20260101,900,1,20260120,eCom,72839.0,0.19425,OK,12:09:00 AM,12AM-2AM,0
C01561823243,20260101,900,1,20260120,eCom,1076950.0,0.135364583,OK,12:09:00 AM,12AM-2AM,0
C01561823243,20260101,900,1,20260120,eCom,893470.0,0.0558125,OK,12:09:00 AM,12AM-2AM,0
C01561823243,20260101,900,1,20260120,eCom,858265.0,0.05249537,OK,12:09:00 AM,12AM-2AM,0
C01561818790,20260101,900,1,20260120,eCom,211480.0,0.055,OK,12:09:00 AM,12AM-2AM,0
C01561818790,20260101,900,1,20260120,eCom,1099510.0,0.056758102,OK,12:09:00 AM,12AM-2AM,0
C01561818790,20260101,900,1,20260120,eCom,180371.0,0.331665509,OK,12:09:00 AM,12AM-2AM,0
C01561818790,20260101,900,1,20260120,eCom,1053265.0,0.040143519,OK,12:09:00 AM,12AM-2AM,0
C01561820748,20260101,900,1,20260120,eCom,67402.0,0.174949074,OK,12:09:00 AM,12AM-2AM,0
C01561820748,20260101,900,1,20260120,eCom,67430.0,0.174949074,OK,12:09:00 AM,12AM-2AM,0
C01561815912,20260101,900,1,20260120,eCom,501625.0,0.153695602,OK,12:09:00 AM,12AM-2AM,0
C01561815912,20260101,900,1,20260120,eCom,205794.0,0.157378472,OK,12:09:00 AM,12AM-2AM,0
C01561815912,20260101,900,1,20260120,eCom,205452.0,0.18346875,OK,12:09:00 AM,12AM-2AM,0
C01561815912,20260101,900,1,20260120,eCom,908159.0,0.073548611,OK,12:09:00 AM,12AM-2AM,0
C01561821745,20260101,900,1,20260120,eCom,906839.0,0.029021991,OK,12:09:00 AM,12AM-2AM,0
C01561815008,20260101,900,1,20260120,eCom,499324.0,0.2625,OK,12:09:00 AM,12AM-2AM,0
C01561815008,20260101,900,1,20260120,eCom,1000149.0,0.257213542,OK,12:09:00 AM,12AM-2AM,0
C01561816878,20260101,900,1,20260120,eCom,427884.0,0.44234375,OK,12:09:00 AM,12AM-2AM,0
C01561820245,20260101,900,1,20260120,eCom,653061.0,0.279739583,OK,12:09:00 AM,12AM-2AM,0
C01561821250,20260101,900,1,20260120,eCom,1081859.0,0.105555556,OK,12:09:00 AM,12AM-2AM,0
C01561821250,20260101,900,1,20260120,eCom,1098927.0,0.112518519,OK,12:09:00 AM,12AM-2AM,0
C01561815906,20260101,900,1,20260120,eCom,794013.0,0.105364583,OK,12:09:00 AM,12AM-2AM,0
C01561815906,20260101,900,1,20260120,eCom,868064.0,0.043634259,OK,12:09:00 AM,12AM-2AM,0
C01561818276,20260101,900,1,20260120,eCom,383326.0,0.249384259,OK,12:09:00 AM,12AM-2AM,0
C01561818276,20260101,900,1,20260120,eCom,844623.0,0.328735532,OK,12:09:00 AM,12AM-2AM,0
C01561823709,20260101,900,1,20260120,eCom,608631.0,0.331277778,OK,12:09:00 AM,12AM-2AM,0
C01561818273,20260101,900,1,20260120,eCom,57244.0,0.134513889,OK,12:09:00 AM,12AM-2AM,0
C01561818273,20260101,900,1,20260120,eCom,1051148.0,0.1480625,OK,12:09:00 AM,12AM-2AM,0
C01561818273,20260101,900,1,20260120,eCom,1051949.0,0.072162037,OK,12:09:00 AM,12AM-2AM,0
C01561818273,20260101,900,1,20260120,eCom,981318.0,0.268125,OK,12:09:00 AM,12AM-2AM,0
C01561818273,20260101,900,1,20260120,eCom,72689.0,0.185876736,OK,12:09:00 AM,12AM-2AM,0
C01561818273,20260101,900,1,20260120,eCom,880571.0,0.095833333,OK,12:09:00 AM,12AM-2AM,0
C01561818273,20260101,900,1,20260120,eCom,890449.0,0.0966875,OK,12:09:00 AM,12AM-2AM,0
C01561823708,20260101,900,1,20260120,eCom,973966.0,0.102488426,OK,12:09:00 AM,12AM-2AM,0
C01561817864,20260101,900,1,20260120,eCom,386434.0,0.335,OK,12:09:00 AM,12AM-2AM,0
C01561823252,20260101,900,1,20260120,eCom,70938.0,0.029166667,OK,12:09:00 AM,12AM-2AM,0
C01561823252,20260101,900,1,20260120,eCom,1100834.0,0.08275463,OK,12:09:00 AM,12AM-2AM,0
C01561820745,20260101,900,1,20260120,eCom,38549.0,0.066111111,OK,12:09:00 AM,12AM-2AM,0
C01561820745,20260101,900,1,20260120,eCom,7826.0,0.159833333,OK,12:09:00 AM,12AM-2AM,0
C01561820745,20260101,900,1,20260120,eCom,929125.0,0.045926794,OK,12:09:00 AM,12AM-2AM,0
C01561815016,20260101,900,1,20260120,eCom,1062836.0,0.054800347,OK,12:09:00 AM,12AM-2AM,0
C01561815016,20260101,900,1,20260120,eCom,10916.0,0.054800347,OK,12:09:00 AM,12AM-2AM,0
C01561815016,20260101,900,1,20260120,eCom,371200.0,0.209027778,OK,12:09:00 AM,12AM-2AM,0
C01561815016,20260101,900,1,20260120,eCom,944968.0,0.271435185,OK,12:09:00 AM,12AM-2AM,0
C01561815009,20260101,901,1,20260120,eCom,387182.0,0.190125,OK,12:09:01 AM,12AM-2AM,0
C01561815009,20260101,901,1,20260120,eCom,187360.0,0.272109375,OK,12:09:01 AM,12AM-2AM,0
C01561820749,20260101,901,1,20260120,eCom,447513.0,0.375347222,OK,12:09:01 AM,12AM-2AM,0
C01561820749,20260101,901,1,20260120,eCom,809823.0,0.358681134,OK,12:09:01 AM,12AM-2AM,0
C01561818794,20260101,901,1,20260120,eCom,745326.0,0.083850694,OK,12:09:01 AM,12AM-2AM,0
C01561818794,20260101,901,1,20260120,eCom,860768.0,0.063984375,OK,12:09:01 AM,12AM-2AM,0
C01561816880,20260101,901,1,20260120,eCom,1169152.0,0.277604167,OK,12:09:01 AM,12AM-2AM,0
C01561820242,20260101,901,1,20260120,eCom,43001.0,0.171592593,OK,12:09:01 AM,12AM-2AM,0
C01561823251,20260101,901,1,20260120,eCom,66338.0,0.228609954,OK,12:09:01 AM,12AM-2AM,0
C01561823251,20260101,901,1,20260120,eCom,920267.0,0.194282407,OK,12:09:01 AM,12AM-2AM,0
C01561561967,20260101,901,1,20260120,eCom,35291.0,0.328805556,OK,12:09:01 AM,12AM-2AM,0
C01561821264,20260101,1201,1,20260120,eCom,333448.0,0.325572917,OK,12:12:01 AM,12AM-2AM,0
C01561817383,20260101,1201,1,20260120,eCom,729589.0,0.429582176,OK,12:12:01 AM,12AM-2AM,0
C01561820254,20260101,1201,1,20260120,eCom,631525.0,0.27546875,OK,12:12:01 AM,12AM-2AM,0
P00001027518949,20260101,1201,1,20260120,eCom,19781.0,0.041166667,OK,12:12:01 AM,12AM-2AM,0
C01561817869,20260101,1201,1,20260120,eCom,934295.0,0.0388125,OK,12:12:01 AM,12AM-2AM,0
C01561821756,20260101,1201,1,20260120,eCom,1101107.0,0.221,OK,12:12:01 AM,12AM-2AM,0
C01561821756,20260101,1201,1,20260120,eCom,1069172.0,0.135723958,OK,12:12:01 AM,12AM-2AM,0
C01561821267,20260101,1201,1,20260120,eCom,187832.0,0.283151042,OK,12:12:01 AM,12AM-2AM,0
C01561821757,20260101,1201,1,20260120,eCom,524891.0,0.264967593,OK,12:12:01 AM,12AM-2AM,0
C01561823714,20260101,1201,1,20260120,eCom,373988.0,0.136865741,OK,12:12:01 AM,12AM-2AM,0
C01561823714,20260101,1201,1,20260120,eCom,125189.0,0.134831019,OK,12:12:01 AM,12AM-2AM,0
C01561825125,20260101,1201,0,20260121,eCom,51805.0,0.070277778,OK,12:12:01 AM,12AM-2AM,0
C01561825125,20260101,1201,1,20260121,eCom,13876.0,0.070277778,OK,12:12:01 AM,12AM-2AM,0
C01561822252,20260101,1201,1,20260120,eCom,926305.0,0.3040625,OK,12:12:01 AM,12AM-2AM,0
C01561822252,20260101,1201,1,20260120,eCom,926308.0,0.328621528,OK,12:12:01 AM,12AM-2AM,0
C01561815475,20260101,1201,1,20260120,eCom,1126007.0,0.04396412,OK,12:12:01 AM,12AM-2AM,0
C01561815475,20260101,1201,1,20260120,eCom,1146443.0,0.07443287,OK,12:12:01 AM,12AM-2AM,0
C01561815475,20260101,1201,1,20260120,eCom,1147051.0,0.047743056,OK,12:12:01 AM,12AM-2AM,0
C01561815918,20260101,1201,1,20260120,eCom,523549.0,0.183886574,OK,12:12:01 AM,12AM-2AM,0
C01561815918,20260101,1201,1,20260120,eCom,473747.0,0.206423611,OK,12:12:01 AM,12AM-2AM,0
C01561820753,20260101,1201,1,20260120,eCom,951124.0,0.480277778,OK,12:12:01 AM,12AM-2AM,0
C01561816399,20260101,1201,1,20260120,eCom,476298.0,0.419791667,OK,12:12:01 AM,12AM-2AM,0
C01561821759,20260101,1201,1,20260120,eCom,56042.0,0.162291667,OK,12:12:01 AM,12AM-2AM,0
C01561821759,20260101,1201,1,20260120,eCom,1097490.0,0.129864583,OK,12:12:01 AM,12AM-2AM,0
C01561821759,20260101,1201,1,20260120,eCom,11018.0,0.0626875,OK,12:12:01 AM,12AM-2AM,0
C01561821759,20260101,1201,1,20260120,eCom,1100586.0,0.162306713,OK,12:12:01 AM,12AM-2AM,0
C01561820756,20260101,1201,1,20260121,eCom,62642.0,0.0721875,OK,12:12:01 AM,12AM-2AM,0
C01561820756,20260101,1201,0,20260121,eCom,1066675.0,0.052013889,OK,12:12:01 AM,12AM-2AM,0
C01561820756,20260101,1201,1,20260121,eCom,125494.0,0.057846065,OK,12:12:01 AM,12AM-2AM,0
C01561820756,20260101,1201,1,20260121,eCom,919587.0,0.074388889,OK,12:12:01 AM,12AM-2AM,0
C01561823260,20260101,1201,1,20260120,eCom,341414.0,0.339090856,OK,12:12:01 AM,12AM-2AM,0
P00001027519421,20260101,1201,1,20260120,eCom,367467.0,0.071831019,OK,12:12:01 AM,12AM-2AM,0
C01560158577,20260101,1201,1,20260120,eCom,976209.0,0.279739583,OK,12:12:01 AM,12AM-2AM,0
P00001027519424,20260101,1201,1,20260120,eCom,920112.0,0.256601852,OK,12:12:01 AM,12AM-2AM,0
P00001027519426,20260101,1201,1,20260120,eCom,770382.0,0.413607639,OK,12:12:01 AM,12AM-2AM,0
C01560128326,20260101,1201,1,20260120,eCom,38151.0,0.084873264,OK,12:12:01 AM,12AM-2AM,0
P00001027519412,20260101,1201,1,20260120,eCom,34706.0,0.181423611,OK,12:12:01 AM,12AM-2AM,0
P00001027519427,20260101,1201,1,20260120,eCom,1053135.0,0.235460069,OK,12:12:01 AM,12AM-2AM,0
C01561815486,20260101,1501,1,20260120,eCom,1093449.0,0.150422454,OK,12:15:01 AM,12AM-2AM,0
C01561824693,20260101,1501,1,20260120,eCom,972763.0,0.2331875,OK,12:15:01 AM,12AM-2AM,0
C01561821273,20260101,1501,1,20260120,eCom,1016396.0,0.253319444,OK,12:15:01 AM,12AM-2AM,0
C01561816403,20260101,1501,1,20260120,eCom,524583.0,0.109253472,OK,12:15:01 AM,12AM-2AM,0
C01561818294,20260101,1501,1,20260121,eCom,34865.0,0.034635417,OK,12:15:01 AM,12AM-2AM,0
C01561818294,20260101,1501,0,20260121,eCom,1065807.0,0.040549769,OK,12:15:01 AM,12AM-2AM,0
C01561824692,20260101,1501,1,20260120,eCom,38797.0,0.27421875,OK,12:15:01 AM,12AM-2AM,0
C01561824692,20260101,1501,1,20260120,eCom,143807.0,0.073229167,OK,12:15:01 AM,12AM-2AM,0
C01561817388,20260101,1501,1,20260120,eCom,56970.0,0.108333333,OK,12:15:01 AM,12AM-2AM,0
C01561817388,20260101,1501,1,20260120,eCom,72661.0,0.108333333,OK,12:15:01 AM,12AM-2AM,0
C01561816402,20260101,1502,1,20260120,eCom,137968.0,0.04453125,OK,12:15:02 AM,12AM-2AM,0
C01561816402,20260101,1502,1,20260120,eCom,858856.0,0.048148148,OK,12:15:02 AM,12AM-2AM,0
C01561816402,20260101,1502,1,20260120,eCom,906223.0,0.050069444,OK,12:15:02 AM,12AM-2AM,0
C01561817386,20260101,1502,1,20260120,eCom,458242.0,0.300250579,OK,12:15:02 AM,12AM-2AM,0
C01561825134,20260101,1502,1,20260120,eCom,38416.0,0.271435185,OK,12:15:02 AM,12AM-2AM,0
C01561825132,20260101,1502,1,20260120,eCom,34479.0,0.338722222,OK,12:15:02 AM,12AM-2AM,0
C01561825132,20260101,1502,1,20260120,eCom,934290.0,0.0388125,OK,12:15:02 AM,12AM-2AM,0
C01561817874,20260101,1502,0,20260121,eCom,35796.0,0.067482639,OK,12:15:02 AM,12AM-2AM,0
C01561817874,20260101,1502,1,20260121,eCom,579865.0,0.29521875,OK,12:15:02 AM,12AM-2AM,0
C01561817874,20260101,1502,1,20260121,eCom,124825.0,0.05130787,OK,12:15:02 AM,12AM-2AM,0
C01561817874,20260101,1502,1,20260121,eCom,1104488.0,0.06825,OK,12:15:02 AM,12AM-2AM,0
C01561817871,20260101,1502,1,20260120,eCom,892145.0,0.043263889,OK,12:15:02 AM,12AM-2AM,0
C01561817871,20260101,1502,1,20260120,eCom,1123910.0,0.051041667,OK,12:15:02 AM,12AM-2AM,0
C01561817871,20260101,1502,1,20260120,eCom,1104131.0,0.075,OK,12:15:02 AM,12AM-2AM,0
C01561817871,20260101,1502,1,20260120,eCom,891579.0,0.372166667,OK,12:15:02 AM,12AM-2AM,0
P00001027519025,20260101,1502,1,20260120,eCom,665801.0,0.360978009,OK,12:15:02 AM,12AM-2AM,0
C01561815484,20260101,1502,1,20260120,eCom,920207.0,0.15725,OK,12:15:02 AM,12AM-2AM,0
C01561815484,20260101,1502,1,20260120,eCom,1088541.0,0.148703704,OK,12:15:02 AM,12AM-2AM,0
C01561815484,20260101,1502,1,20260120,eCom,1075573.0,0.036753472,OK,12:15:02 AM,12AM-2AM,0
C01561815484,20260101,1502,1,20260120,eCom,1093566.0,0.101157407,OK,12:15:02 AM,12AM-2AM,0
C01561815484,20260101,1502,1,20260120,eCom,6907.0,0.065329861,OK,12:15:02 AM,12AM-2AM,0
C01561815484,20260101,1502,1,20260120,eCom,6911.0,0.065329861,OK,12:15:02 AM,12AM-2AM,0
C01561815484,20260101,1502,1,20260120,eCom,81935.0,0.224010417,OK,12:15:02 AM,12AM-2AM,0
C01561815484,20260101,1502,1,20260120,eCom,1092791.0,0.24525,OK,12:15:02 AM,12AM-2AM,0
